plate_id,observer_id,date,concentration,cv
11.24.15.P3,FVK,2015-11-24,39.152,1.58
11.20.15.P3,FVK,2015-11-20,26.995,21.028
11.20.15.P5,FVK,2015-11-20,13.417,15.426
11.20.15.P3,FVK,2015-11-20,5.573,16.435
11.20.15.P5,FVK,2015-11-20,17.502,7.614
11.20.15.P3,FVK,2015-11-20,82.104,5.512
11.24.15.P3,FVK,2015-11-24,6.759,9.036
11.20.15.P5,FVK,2015-11-20,12.506,25.554
11.20.15.P3,FVK,2015-11-20,8.456,13.132
11.20.15.P5,FVK,2015-11-20,45.525,23.422
11.20.15.P5,FVK,2015-11-20,40.92,7.707
11.20.15.P5,FVK,2015-11-20,7.462,4.59
11.19.15.P3,FVK,2015-11-19,2.864,42.76
11.20.15.P3,FVK,2015-11-20,63.228,4.355
11.20.15.P3,FVK,2015-11-20,7.647,12.836
11.20.15.P4,FVK,2015-11-20,50.129,30.764
11.19.15.P3,FVK,2015-11-19,7.435,4.319
11.20.15.P3,FVK,2015-11-20,14.031,4.544
11.20.15.P2,FVK,2015-11-20,5.233,10.33
11.20.15.P1,FVK,2015-11-20,3.372,30.729
11.20.15.P3,FVK,2015-11-20,5.474,15.478
11.24.15.P3,FVK,2015-11-24,21.197,22.054
11.20.15.P3,FVK,2015-11-20,6.155,4.389
11.20.15.P5,FVK,2015-11-20,3.733,22.591
11.20.15.P3,FVK,2015-11-20,10.134,11.216
11.20.15.P2,FVK,2015-11-20,3.744,7.329
11.24.15.P3,FVK,2015-11-24,5.02,3.799
11.26.15.P1,FVK,2015-11-26,71.049,7.57
11.20.15.P2,FVK,2015-11-20,11.226,14.521
11.20.15.P5,FVK,2015-11-20,28.352,20.046
11.20.15.P4,FVK,2015-11-20,6.544,24.354
11.20.15.P2,FVK,2015-11-20,21.521,0.135
11.20.15.P5,FVK,2015-11-20,22.099,3.053
11.16.15.P6,FVK,2015-11-16,9.548,7.528
11.24.15.P1,FVK,2015-11-24,7.253,23.085
11.20.15.P2,FVK,2015-11-20,24.843,3.095
11.20.15.P1,FVK,2015-11-20,12.426,10.621
11.20.15.P5,FVK,2015-11-20,56.181,1.623
11.20.15.P1,FVK,2015-11-20,25.013,1.32
11.20.15.P4,FVK,2015-11-20,4.611,31.085
11.20.15.P4,FVK,2015-11-20,18.719,6.943
11.20.15.P2,FVK,2015-11-20,32.129,0.943
11.20.15.P4,FVK,2015-11-20,11.159,0
11.20.15.P4,FVK,2015-11-20,20.189,5.542
11.20.15.P3,FVK,2015-11-20,7.486,11.623
11.20.15.P2,FVK,2015-11-20,21.48,0.676
11.20.15.P3,FVK,2015-11-20,9.699,14.751
11.20.15.P3,FVK,2015-11-20,15.637,3.071
11.20.15.P5,FVK,2015-11-20,27.757,4.026
11.20.15.P4,FVK,2015-11-20,16.181,3.158
11.20.15.P3,FVK,2015-11-20,13.686,2.942
11.24.15.P3,FVK,2015-11-24,106.714,9.696
11.20.15.P2,FVK,2015-11-20,7.748,18.87
11.24.15.P3,FVK,2015-11-24,1.614,50.78
11.24.15.P3,FVK,2015-11-24,2.253,23.018
11.20.15.P5,FVK,2015-11-20,10.976,19.84
11.20.15.P5,FVK,2015-11-20,16.323,10.69
11.20.15.P2,FVK,2015-11-20,11.134,3.395
11.20.15.P3,FVK,2015-11-20,20.669,7.1
11.20.15.P4,FVK,2015-11-20,73.75,13.95
11.20.15.P1,FVK,2015-11-20,49.182,3.66
11.20.15.P5,FVK,2015-11-20,26.509,1.739
11.24.15.P3,FVK,2015-11-24,28.798,16.575
11.22.15.P5,FVK,2015-11-22,6.12,1.473
11.20.15.P1,FVK,2015-11-20,5.15,17.278
11.24.15.P1,FVK,2015-11-24,9.307,7.34
11.26.15.P3,FVK,2015-11-26,16.69,4.646
11.16.15.P4,FVK,2015-11-16,1.774,39.49
11.24.15.P3,FVK,2015-11-24,13.333,2.145
11.24.15.P3,FVK,2015-11-24,8.005,11.488
11.24.15.P3,FVK,2015-11-24,6.543,62.735
11.20.15.P4,FVK,2015-11-20,14.826,0.574
11.20.15.P3,FVK,2015-11-20,10.26,1.217
11.20.15.P2,FVK,2015-11-20,13.342,6.869
11.20.15.P6,FVK,2015-11-20,11.077,29.32
11.20.15.P3,FVK,2015-11-20,133.828,0.352
11.20.15.P4,FVK,2015-11-20,17.497,14.075
11.20.15.P2,FVK,2015-11-20,7.907,2.329
11.20.15.P4,FVK,2015-11-20,21.555,1.472
11.20.15.P4,FVK,2015-11-20,14.05,1.293
11.20.15.P3,FVK,2015-11-20,5.733,16.374
11.20.15.P2,FVK,2015-11-20,9.696,6.426
11.20.15.P2,FVK,2015-11-20,3.396,21.252
11.20.15.P1,FVK,2015-11-20,11.969,3.344
11.20.15.P4,FVK,2015-11-20,10.343,19.91
11.20.15.P5,FVK,2015-11-20,2.721,10.932
11.20.15.P1,FVK,2015-11-20,7.931,14.974
11.20.15.P4,FVK,2015-11-20,6.172,22.848
11.20.15.P2,FVK,2015-11-20,44.434,10.669
11.20.15.P2,FVK,2015-11-20,19.436,16.83
11.20.15.P4,FVK,2015-11-20,14.411,9.176
11.20.15.P3,FVK,2015-11-20,8.632,7.659
11.20.15.P4,FVK,2015-11-20,11.421,4.378
11.20.15.P1,FVK,2015-11-20,4.207,21.927
11.24.15.P3,FVK,2015-11-24,15.219,6.09
11.20.15.P1,FVK,2015-11-20,17.07,3.857
11.20.15.P1,FVK,2015-11-20,8.549,15.059
11.20.15.P3,FVK,2015-11-20,65.218,7.693
11.19.15.P3,FVK,2015-11-19,1.558,38.993
11.20.15.P5,FVK,2015-11-20,20.565,17.238
11.20.15.P2,FVK,2015-11-20,5.592,44.551
11.20.15.P2,FVK,2015-11-20,8.591,5.395
11.20.15.P4,FVK,2015-11-20,5.989,1.201
11.20.15.P3,FVK,2015-11-20,8.529,0.411
11.20.15.P1,FVK,2015-11-20,7.393,8.473
11.20.15.P2,FVK,2015-11-20,12.612,3.955
11.19.15.P3,FVK,2015-11-19,10.657,26.272
11.20.15.P1,FVK,2015-11-20,9.909,11.597
11.20.15.P2,FVK,2015-11-20,10.567,9.946
11.20.15.P5,FVK,2015-11-20,22.294,10.34
11.20.15.P4,FVK,2015-11-20,6.795,29.233
11.20.15.P4,FVK,2015-11-20,12.581,26.248
11.20.15.P3,FVK,2015-11-20,9.395,7.069
11.20.15.P2,FVK,2015-11-20,7.766,NA
11.20.15.P2,FVK,2015-11-20,3.712,2.464
11.20.15.P3,FVK,2015-11-20,11.375,6.724
11.20.15.P4,FVK,2015-11-20,12.733,13.833
11.20.15.P4,FVK,2015-11-20,21.623,10.582
11.20.15.P1,FVK,2015-11-20,10.498,18.203
11.20.15.P4,FVK,2015-11-20,9.618,0.3
11.20.15.P3,FVK,2015-11-20,9.965,12.036
11.20.15.P4,FVK,2015-11-20,14.763,5.88
11.22.15.P1,FVK,2015-11-20,2.522,14.85
11.24.15.P3,FVK,2015-11-24,4.701,9.548
11.20.15.P3,FVK,2015-11-20,22.19,10.733
11.20.15.P3,FVK,2015-11-20,9.309,10.465
11.24.15.P3,FVK,2015-11-24,9.394,1.792
11.22.15.P1,FVK,2015-11-22,25.426,4.438
11.20.15.P5,FVK,2015-11-20,13.668,7.985
11.20.15.P5,FVK,2015-11-20,15.35,15.852
11.20.15.P3,FVK,2015-11-20,21.211,4.963
11.12.15.P2,FVK,2015-11-12,7.205,4.715
12.20.15.P2,FVK,2015-12-20,9.325,15.641
11.20.15.P2,FVK,2015-11-20,8.669,6.317
11.20.15.P2,FVK,2015-11-20,8.397,2.571
11.19.15.P3,FVK,2015-11-19,16.696,16.931
11.20.15.P4,FVK,2015-11-20,8.764,24.954
11.13.15.P3,FVK,2015-11-13,5.952,6.817
11.10.15.P3,FVK,2015-11-10,7.44,26.807
11.13.15.P4,FVK,2015-11-13,5.32,11.942
11.13.15.P3,FVK,2015-11-13,9.509,4.637
11.16.15.P5,FVK,2015-11-16,12.38,1.984
11.13.15.P3,FVK,2015-11-13,4.043,10.831
11.16.15.P5,FVK,2015-11-16,6.343,12.615
11.14.15.P2,FVK,2015-11-14,4.398,15.243
11.16.15.P6,FVK,2015-11-16,7.263,1.22
11.15.15.P1,FVK,2015-11-15,23.562,17.069
11.13.15.P3,FVK,2015-11-13,3.872,2.43
11.16.15.P3,FVK,2015-11-16,8.084,17.58
11.16.15.P6,FVK,2015-11-16,4.683,4.363
11.13.15.P4,FVK,2015-11-13,3.697,18.455
11.15.15.P2,FVK,2015-11-15,7.677,4.1
12.20.15.P2,FVK,2015-12-20,16.865,0.445
11.22.15.P1,FVK,2015-11-20,9.109,30.684
11.20.15.P3,FVK,2015-11-20,15.595,11.328
11.20.15.P5,FVK,2015-11-20,18.384,3.161
11.20.15.P5,FVK,2015-11-20,7.764,20.492
11.20.15.P4,FVK,2015-11-20,14.69,6.31
11.20.15.P5,FVK,2015-11-20,16.033,7.399
11.20.15.P5,FVK,2015-11-20,15.02,14.86
11.20.15.P4,FVK,2015-11-20,9.06,0.911
11.20.15.P4,FVK,2015-11-20,11.104,3.076
11.13.15.P3,FVK,2015-11-13,2.13,0.935
11.14.15.P2,FVK,2015-11-14,14.943,3.751
11.20.15.P2,FVK,2015-11-20,5.549,5.989
11.10.15.P4,FVK,2015-11-10,4.24,9.011
11.16.15.P4,FVK,2015-11-16,6.64,16.078
11.12.15.P3,FVK,2015-11-12,9.892,8.391
11.10.15.P3,FVK,2015-11-10,7.556,11.738
11.16.15.P6,FVK,2015-11-16,9.141,12.872
11.12.15.P3,FVK,2015-11-12,13.832,13.235
11.24.15.P1,FVK,2015-11-24,2.444,22.443
11.16.15.P5,FVK,2015-11-16,0.67,40.473
11.13.15.P3,FVK,2015-11-13,11.36,27.914
11.13.15.P2,FVK,2015-11-13,11.437,2.149
11.16.15.P5,FVK,2015-11-16,9.563,64.028
11.16.15.P2,FVK,2015-11-16,6.19,28.654
11.16.15.P5,FVK,2015-11-16,3.634,2.706
11.13.15.P1,FVK,2015-11-13,1.425,36.519
11.16.15.P6,FVK,2015-11-16,4.166,10.063
11.16.15.P2,FVK,2015-11-16,25.161,8.553
11.14.15.P2,FVK,2015-11-14,65.902,6.088
11.14.15.P3,FVK,2015-11-14,28.251,0.711
11.16.15.P2,FVK,2015-11-16,17.886,8.606
11.10.15.P3,FVK,2015-11-10,13.398,18.967
11.16.15.P5,FVK,2015-11-16,13.811,14.925
11.14.15.P2,FVK,2015-11-14,21.684,0.973
11.14.15.P2,FVK,2015-11-14,50.487,14.928
11.14.15.P2,FVK,2015-11-14,11.266,10.637
11.13.15.P2,FVK,2015-11-13,32.786,0.403
11.16.15.P6,FVK,2015-11-16,12.302,8.031
11.15.15.P1,FVK,2015-11-15,48.371,7.318
11.15.15.P1,FVK,2015-11-15,5.594,16.961
11.15.15.P2,FVK,2015-11-15,25.43,2.064
11.13.15.P3,FVK,2015-11-13,9.962,11.316
11.12.15.P2,FVK,2015-11-12,3.414,33.642
11.13.15.P3,FVK,2015-11-13,132.449,2.065
11.15.15.P1,FVK,2015-11-15,7.657,11.533
11.14.15.P1,FVK,2015-11-14,55.256,6.362
11.16.15.P4,FVK,2015-11-16,9.784,17.725
11.14.15.P2,FVK,2015-11-14,1.375,28.739
11.16.15.P4,FVK,2015-11-16,4.207,3.71
11.13.15.P1,FVK,2015-11-13,73.651,9.059
11.13.15.P3,FVK,2015-11-13,9.37,7.564
11.13.15.P1,FVK,2015-11-13,195.521,NA
11.16.15.P5,FVK,2015-11-16,13.541,2.242
11.14.15.P4,FVK,2015-11-14,53.242,9.311
11.13.15.P4,FVK,2015-11-13,33.281,7.766
11.16.15.P2,FVK,2015-11-16,3.312,13.737
11.14.15.P4,FVK,2015-11-14,14.883,0.628
11.10.15.P4,FVK,2015-11-10,35.44,141.042
11.15.15.P2,FVK,2015-11-15,12.652,2.231
11.14.15.P3,FVK,2015-11-14,24.213,10.407
11.13.15.P1,FVK,2015-11-13,70.92,8.075
11.13.15.P3,FVK,2015-11-13,111.087,7.712
11.14.15.P4,FVK,2015-11-14,17.478,0.832
11.16.15.P2,FVK,2015-11-16,37.472,3.803
11.14.15.P4,FVK,2015-11-14,2.368,14.639
11.17.15.P1,FVK,2015-11-17,55.214,32.74
11.13.15.P1,FVK,2015-11-13,5.33,5.228
11.10.15.P4,FVK,2015-11-10,10.242,24.567
11.15.15.P2,FVK,2015-11-15,3.392,19.621
11.16.15.P2,FVK,2015-11-16,1.984,42.587
11.10.15.P3,FVK,2015-11-10,5.116,11.821
11.26.15.P1,FVK,2015-11-26,14.661,3.537
11.24.15.P2,FVK,2015-11-24,16.996,4.837
11.12.15.P3,FVK,2015-11-12,25.497,2.923
11.14.15.P3,FVK,2015-11-14,9.181,7.117
11.13.15.P1,FVK,2015-11-13,27.748,8.234
11.16.15.P6,FVK,2015-11-16,1.511,34.774
11.14.15.P2,FVK,2015-11-14,139.331,0.941
11.13.15.P3,FVK,2015-11-13,8.664,5.877
11.15.15.P2,FVK,2015-11-15,5.67,17.299
11.16.15.P3,FVK,2015-11-16,1.774,72.342
11.14.15.P3,FVK,2015-11-14,96.724,9.279
11.14.15.P3,FVK,2015-11-14,48.136,0.62
11.13.15.P4,FVK,2015-11-13,5.108,2.525
11.10.15.P3,FVK,2015-11-10,36.173,42.32
11.10.15.P3,FVK,2015-11-10,17.401,52.506
11.12.15.P3,FVK,2015-11-12,10.763,7.699
11.24.15.P2,FVK,2015-11-24,13.044,10.033
12.17.15.P2,FVK,2015-12-17,19.517,3.246
11.15.15.P1,FVK,2015-11-15,5.828,9.202
11.16.15.P5,FVK,2015-11-16,4.567,12.589
11.15.15.P2,FVK,2015-11-15,8.868,0.249
11.16.15.P6,FVK,2015-11-16,4.731,55.411
11.14.15.P1,FVK,2015-11-14,85.618,7.476
11.16.15.P5,FVK,2015-11-16,40.755,8.755
11.16.15.P3,FVK,2015-11-16,11.404,34.247
11.10.15.P2,FVK,2015-11-10,0.73,NA
11.13.15.P2,FVK,2015-11-13,16.4,10.587
11.13.15.P1,FVK,2015-11-13,19.747,3.394
11.16.15.P4,FVK,2015-11-16,3.321,4.491
11.10.15.P4,FVK,2015-11-10,4.485,10.059
11.15.15.P1,FVK,2015-11-15,21.103,5.239
11.13.15.P3,FVK,2015-11-13,6.074,10.947
11.16.15.P4,FVK,2015-11-16,3.889,0.973
11.10.15.P2,FVK,2015-11-10,6.357,19.589
11.14.15.P4,FVK,2015-11-14,23.571,6.307
11.12.15.P3,FVK,2015-11-12,25.861,6.634
11.16.15.P5,FVK,2015-11-16,3.655,0.623
11.13.15.P4,FVK,2015-11-13,41.693,13.138
11.13.15.P1,FVK,2015-11-13,16.673,10.67
11.16.15.P5,FVK,2015-11-16,41.859,2.283
11.16.15.P5,FVK,2015-11-16,1.036,31.777
11.16.15.P2,FVK,2015-11-16,58.762,2.894
11.13.15.P4,FVK,2015-11-13,18.637,4.866
11.17.15.P3,FVK,2015-11-16,22.559,3.569
11.13.15.P2,FVK,2015-11-13,17.192,15.058
11.14.15.P3,FVK,2015-11-14,17.355,0.282
11.12.15.P2,FVK,2015-11-12,21.569,22.208
11.16.15.P3,FVK,2015-11-16,112.373,14.153
11.12.15.P3,FVK,2015-11-12,11.719,11.822
11.16.15.P5,FVK,2015-11-16,4.492,5.302
11.12.15.P3,FVK,2015-11-12,182.413,3.566
11.13.15.P2,FVK,2015-11-13,10.872,10.148
11.16.15.P4,FVK,2015-11-16,6.145,1.263
11.14.15.P3,FVK,2015-11-14,45.067,9.3
11.16.15.P6,FVK,2015-11-16,10.917,2.198
11.10.15.P2,FVK,2015-11-10,0.358,3.401
11.16.15.P4,FVK,2015-11-16,18.929,5.844
11.14.15.P3,FVK,2015-11-14,17.795,2.115
11.16.15.P2,FVK,2015-11-16,17.177,12.727
11.16.15.P5,FVK,2015-11-16,7.982,1.705
11.10.15.P3,FVK,2015-11-10,71.447,51.128
11.16.15.P4,FVK,2015-11-16,5.188,47.766
11.16.15.P6,FVK,2015-11-16,25.475,3.46
11.13.15.P2,FVK,2015-11-13,113.906,10.691
11.10.15.P3,FVK,2015-11-10,14.9,28.708
11.14.15.P4,FVK,2015-11-14,14.669,3.982
11.16.15.P5,FVK,2015-11-16,7.693,6.418
11.13.15.P3,FVK,2015-11-13,9.597,3.294
11.10.15.P3,FVK,2015-11-10,17.246,11.946
11.13.15.P1,FVK,2015-11-13,8.501,1.532
11.13.15.P4,FVK,2015-11-13,2.507,2.487
11.16.15.P4,FVK,2015-11-16,0.47,6.518
11.13.15.P2,FVK,2015-11-13,63.389,32.152
11.14.15.P2,FVK,2015-11-14,5.592,5.229
11.13.15.P4,FVK,2015-11-13,58.136,1.268
11.13.15.P4,FVK,2015-11-13,15.076,6.458
11.12.15.P3,FVK,2015-11-12,6.944,2.637
11.15.15.P2,FVK,2015-11-15,4.408,4.958
11.12.15.P2,FVK,2015-11-12,51.964,7.516
11.14.15.P4,FVK,2015-11-14,13.273,1.692
11.16.15.P4,FVK,2015-11-16,6.419,21.497
11.10.15.P3,FVK,2015-11-10,24.591,0.285
11.14.15.P3,FVK,2015-11-14,6.718,13.799
11.13.15.P3,FVK,2015-11-13,8.681,10.761
11.10.15.P2,FVK,2015-11-10,3.188,7.384
11.14.15.P2,FVK,2015-11-14,90.571,2.212
11.14.15.P2,FVK,2015-11-14,26.066,11.314
11.16.15.P4,FVK,2015-11-16,17.251,9.867
11.14.15.P2,FVK,2015-11-14,25.157,1.081
11.16.15.P6,FVK,2015-11-16,4.838,0.333
11.16.15.P4,FVK,2015-11-16,14.827,0.298
11.12.15.P3,FVK,2015-11-12,15.606,0.294
11.16.15.P6,FVK,2015-11-16,16.069,9.427
11.16.15.P6,FVK,2015-11-16,17.05,8.734
11.10.15.P4,FVK,2015-11-10,32.811,19.338
11.13.15.P3,FVK,2015-11-13,6.217,11.169
11.14.15.P2,FVK,2015-11-14,24.814,5.688
11.15.15.P2,FVK,2015-11-15,9.85,8.644
11.16.15.P4,FVK,2015-11-16,42.249,0.966
11.13.15.P1,FVK,2015-11-13,44.101,7.563
11.13.15.P2,FVK,2015-11-13,14.375,9.973
11.15.15.P2,FVK,2015-11-15,8.455,0.251
11.13.15.P2,FVK,2015-11-13,2.81,3.84
11.13.15.P1,FVK,2015-11-13,15.184,0.306
11.14.15.P3,FVK,2015-11-14,10.683,5.545
11.16.15.P4,FVK,2015-11-16,5.438,9.111
11.10.15.P4,FVK,2015-11-10,36.612,12.155
11.16.15.P5,FVK,2015-11-16,6.251,11.345
11.16.15.P4,FVK,2015-11-16,12.327,17.675
11.16.15.P3,FVK,2015-11-16,7.633,4.853
11.12.15.P3,FVK,2015-11-12,10.345,10.016
11.13.15.P4,FVK,2015-11-13,7.691,17.044
11.15.15.P1,FVK,2015-11-15,11.066,25.298
11.16.15.P4,FVK,2015-11-16,3.255,7.101
11.16.15.P3,FVK,2015-11-16,8.694,18.97
11.14.15.P1,FVK,2015-11-14,13.559,0.627
11.13.15.P2,FVK,2015-11-13,7.137,7.32
11.16.15.P5,FVK,2015-11-16,4.845,15.215
11.16.15.P2,FVK,2015-11-16,9.356,3.525
11.14.15.P3,FVK,2015-11-14,29.783,7.143
11.15.15.P1,FVK,2015-11-15,76.985,4.141
11.15.15.P1,FVK,2015-11-15,193.317,NA
11.15.15.P2,FVK,2015-11-15,28.919,1.619
11.13.15.P3,FVK,2015-11-13,69.623,7.228
11.10.15.P4,FVK,2015-11-10,44.244,3.389
11.10.15.P3,FVK,2015-11-10,36.347,5.411
11.13.15.P3,FVK,2015-11-13,14.794,5.641
11.22.15.P3,FVK,2015-11-22,10.747,12.557
11.16.15.P4,FVK,2015-11-16,13.971,21.925
11.13.15.P3,FVK,2015-11-13,3.405,8.03
11.13.15.P2,FVK,2015-11-13,7.469,16.483
11.10.15.P4,FVK,2015-11-10,81.7,6.504
11.10.15.P3,FVK,2015-11-10,88.161,38.374
11.10.15.P3,FVK,2015-11-10,13.081,0.545
11.13.15.P2,FVK,2015-11-13,9.416,30.807
11.16.15.P6,FVK,2015-11-16,5.586,51.355
11.14.15.P3,FVK,2015-11-14,27.571,15.837
11.13.15.P2,FVK,2015-11-13,7.561,11.379
11.15.15.P2,FVK,2015-11-15,19.095,9.01
11.13.15.P4,FVK,2015-11-13,26.537,7.798
11.13.15.P1,FVK,2015-11-13,15.702,10.939
11.12.15.P3,FVK,2015-11-12,172.332,4.498
11.15.15.P2,FVK,2015-11-15,28.299,4.04
11.16.15.P6,FVK,2015-11-16,3.833,6.059
11.15.15.P2,FVK,2015-11-15,87.747,1.017
11.10.15.P3,FVK,2015-11-10,4.135,9.233
11.13.15.P2,FVK,2015-11-13,33.861,5.14
11.12.15.P3,FVK,2015-11-12,24.747,5.04
11.14.15.P4,FVK,2015-11-14,34.955,9.599
11.15.15.P1,FVK,2015-11-15,28.511,1.157
11.13.15.P2,FVK,2015-11-13,3.486,10.732
11.10.15.P3,FVK,2015-11-10,21.567,5.95
11.13.15.P2,FVK,2015-11-13,9.549,11.332
11.22.15.P3,FVK,2015-11-22,15.879,6.732
11.15.15.P2,FVK,2015-11-15,20.902,26.754
11.14.15.P3,FVK,2015-11-14,37.031,0.589
11.13.15.P1,FVK,2015-11-13,32.37,5.632
11.15.15.P2,FVK,2015-11-15,70.393,2.312
11.13.15.P1,FVK,2015-11-13,32.722,13.031
11.15.15.P2,FVK,2015-11-15,37.532,4.522
11.13.15.P2,FVK,2015-11-13,6.729,12.484
11.13.15.P1,FVK,2015-11-13,18.277,0.3
11.13.15.P4,FVK,2015-11-13,13.212,8.117
11.13.15.P3,FVK,2015-11-13,27.411,2.626
11.10.15.P3,FVK,2015-11-10,5.644,9.674
11.10.15.P4,FVK,2015-11-10,28.981,11.249
11.14.15.P2,FVK,2015-11-14,126.304,0.532
11.13.15.P4,FVK,2015-11-13,28.543,6.371
11.10.15.P4,FVK,2015-11-10,31.386,21.872
11.16.15.P2,FVK,2015-11-16,43.085,16.859
11.15.15.P1,FVK,2015-11-15,1.174,0.234
11.15.15.P1,FVK,2015-11-15,31.872,7.007
11.10.15.P2,FVK,2015-11-10,3.066,10.81
11.10.15.P3,FVK,2015-11-10,37.91,19.863
11.16.15.P2,FVK,2015-11-16,39.814,1.098
11.10.15.P4,FVK,2015-11-10,4.468,17.106
11.16.15.P4,FVK,2015-11-16,5.85,13.046
11.14.15.P2,FVK,2015-11-14,19.214,5.733
11.13.15.P3,FVK,2015-11-13,63.918,0.16
11.13.15.P2,FVK,2015-11-13,13.085,16.599
11.10.15.P4,FVK,2015-11-10,2.959,20.643
11.12.15.P2,FVK,2015-11-12,25.901,0.329
11.16.15.P2,FVK,2015-11-16,2.717,26.925
11.14.15.P3,FVK,2015-11-14,26.011,14.515
11.14.15.P3,FVK,2015-11-14,25.495,14.498
11.13.15.P1,FVK,2015-11-13,38.62,27.605
11.13.15.P4,FVK,2015-11-13,20.108,17.865
11.12.15.P2,FVK,2015-11-12,39.606,8.356
11.16.15.P3,FVK,2015-11-16,103.22,0.323
11.13.15.P3,FVK,2015-11-13,14.757,1.472
11.13.15.P2,FVK,2015-11-13,22.718,0.636
11.10.15.P3,FVK,2015-11-10,14.552,22.373
11.14.15.P2,FVK,2015-11-14,44.851,5.509
11.13.15.P4,FVK,2015-11-13,9.911,10.651
11.14.15.P4,FVK,2015-11-14,23.646,14.471
11.13.15.P1,FVK,2015-11-13,13.971,6.082
11.13.15.P2,FVK,2015-11-13,11.982,28.42
11.16.15.P5,FVK,2015-11-16,63.16,4.662
11.15.15.P2,FVK,2015-11-15,26.609,13.526
11.16.15.P3,FVK,2015-11-16,38.725,0.395
11.13.15.P4,FVK,2015-11-13,6.169,6.601
11.16.15.P3,FVK,2015-11-16,14.947,2.018
11.13.15.P2,FVK,2015-11-13,71.136,10.604
11.15.15.P1,FVK,2015-11-15,15.204,2.748
11.10.15.P2,FVK,2015-11-10,6.422,14.62
11.14.15.P2,FVK,2015-11-14,19.366,14.539
11.13.15.P2,FVK,2015-11-13,15.194,4.614
11.10.15.P2,FVK,2015-11-10,1.238,3.58
11.14.15.P3,FVK,2015-11-14,39.743,4.318
11.14.15.P3,FVK,2015-11-14,40.028,3.281
11.13.15.P1,FVK,2015-11-13,50.805,5.575
11.16.15.P3,FVK,2015-11-16,18.347,9.532
11.15.15.P1,FVK,2015-11-15,83.883,11.701
11.10.15.P4,FVK,2015-11-10,36.202,18.518
11.12.15.P3,FVK,2015-11-12,17.981,9.967
11.15.15.P2,FVK,2015-11-15,1.6,21.173
11.14.15.P2,FVK,2015-11-14,14.979,5.426
11.13.15.P1,FVK,2015-11-13,49.372,0.47
11.14.15.P4,FVK,2015-11-14,22.522,2.096
11.16.15.P2,FVK,2015-11-16,15.441,30.055
11.13.15.P2,FVK,2015-11-13,9.279,16.907
11.16.15.P2,FVK,2015-11-16,11.58,5.917
11.13.15.P4,FVK,2015-11-13,14.701,14.732
11.13.15.P1,FVK,2015-11-13,21.432,6.287
11.13.15.P2,FVK,2015-11-13,35.042,4.089
11.13.15.P4,FVK,2015-11-13,6.208,13.308
11.13.15.P2,FVK,2015-11-13,14.572,8.976
11.13.15.P2,FVK,2015-11-13,45.31,11.449
11.12.15.P2,FVK,2015-11-12,15.508,2.113
11.16.15.P4,FVK,2015-11-16,31.381,13.932
11.14.15.P2,FVK,2015-11-14,24.403,11.539
11.13.15.P4,FVK,2015-11-13,35.349,8.15
11.15.15.P1,FVK,2015-11-15,8.362,2.567
11.10.15.P3,FVK,2015-11-10,27.964,29.977
11.10.15.P3,FVK,2015-11-10,25.477,27.449
11.10.15.P4,FVK,2015-11-10,36.231,9.311
11.13.15.P4,FVK,2015-11-13,37.169,5.286
11.16.15.P6,FVK,2015-11-16,7.065,19.688
11.16.15.P3,FVK,2015-11-16,5.143,5.81
11.12.15.P3,FVK,2015-11-12,8.053,7.18
11.14.15.P2,FVK,2015-11-14,37.26,8.585
11.14.15.P3,FVK,2015-11-14,15.22,11.669
11.13.15.P3,FVK,2015-11-13,23.723,7.57
11.17.15.P4,FVK,2015-11-17,5.392,8.691
11.15.15.P2,FVK,2015-11-15,10.827,11.738
11.12.15.P2,FVK,2015-11-12,91.755,2.444
11.10.15.P2,FVK,2015-11-10,9.141,26.23
11.12.15.P3,FVK,2015-11-12,8.655,12.046
11.14.15.P4,FVK,2015-11-14,12.294,8.532
11.10.15.P3,FVK,2015-11-10,15.248,21.026
11.16.15.P3,FVK,2015-11-16,1.959,13.81
11.16.15.P2,FVK,2015-11-15,15.389,2.403
11.15.15.P1,FVK,2015-11-15,34.586,9.538
11.12.15.P3,FVK,2015-11-12,26.538,5.438
11.15.15.P2,FVK,2015-11-15,51.655,8.055
11.13.15.P4,FVK,2015-11-13,56.539,1.41
11.14.15.P1,FVK,2015-11-14,82.412,6.785
11.10.15.P4,FVK,2015-11-10,23.771,3.392
11.14.15.P4,FVK,2015-11-14,13.777,1.475
11.10.15.P2,FVK,2015-11-10,3.614,9.077
11.14.15.P4,FVK,2015-11-14,15.846,5.214
11.16.15.P6,FVK,2015-11-16,6.35,7.182
11.13.15.P2,FVK,2015-11-13,38.052,32.071
11.13.15.P4,FVK,2015-11-13,64.873,24.367
11.15.15.P2,FVK,2015-11-15,101.83,6.563
11.16.15.P5,FVK,2015-11-16,6.809,4.384
11.24.15.P2,FVK,2015-11-24,15.563,5.525
12.19.15.P3,FVK,2015-12-19,23.562,3.664
12.14.15.P3,FVK,2015-12-14,207.321,NA
12.14.15.P4,FVK,2015-12-14,35.577,12.245
12.17.15.P5,FVK,2015-12-17,24.112,12.924
12.19.15.P1,FVK,2015-12-19,30.615,8.298
12.20.15.P3,FVK,2015-12-20,5.257,42.577
12.17.15.P5,FVK,2015-12-17,24.444,0
11.26.15.P4,FVK,2015-11-26,23.533,6.289
