poop_id,extraction_date,extraction_observerID,extraction_volume,weigh_date,weigh_observerID,hair,contaminants,mass_g,extra,extractID
018.50,NA,NA,1000,2019-02-01,Odessa Fung,TRUE,plant material removed,0.05,NA,1008
018.57,NA,NA,1000,2019-01-15,Odessa Fung,TRUE,NA,0.05,NA,1009
018.63,NA,NA,1000,2019-03-19,Odessa Fung,TRUE,plant material removed,0.051,NA,1010
018.67,NA,NA,1000,2019-01-16,Odessa Fung,TRUE,NA,0.05,NA,1011
018.73,NA,NA,1000,2018-11-30,Odessa Fung,TRUE,plant material removed,0.051,NA,1012
018.76,NA,NA,1000,2018-11-20,Erica Walker,FALSE,plant material removed,0.051,NA,1013
018.81,NA,NA,1000,2019-02-20,Odessa Fung,TRUE,NA,0.05,NA,1014
018.82,NA,NA,1000,2018-11-13,Erica Walker,TRUE,NA,0.052,NA,1015
018.84,NA,NA,1000,2018-11-08,Odessa Fung,TRUE,plant material removed,0.051,NA,1016
018.84,NA,NA,1000,2019-02-26,Odessa Fung,TRUE,NA,0.05,NA,1017
018.86,NA,NA,1000,2019-02-13,Odessa Fung,TRUE,NA,0.051,NA,1018
018.87,NA,NA,1000,2018-11-08,Odessa Fung,TRUE,NA,0.049,NA,1019
018.88,NA,NA,1000,2019-02-20,Odessa Fung,TRUE,NA,0.049,NA,1020
018.89,NA,NA,1000,2018-11-30,Erica Walker,TRUE,NA,0.05,NA,1021
018.90,NA,NA,1000,2018-12-07,Erica Walker,FALSE,NA,0.051,NA,1022
018.93,NA,NA,1000,2018-11-20,Erica Walker,FALSE,plant material removed,0.052,NA,1023
018.99,NA,NA,1000,2019-03-12,Odessa Fung,FALSE,NA,0.051,NA,1024
19,NA,NA,1000,2019-01-15,Odessa Fung,TRUE,NA,0.051,NA,1025
019.07,NA,NA,1000,2018-11-29,Odessa Fung,TRUE,plant material removed,0.05,NA,1026
019.08,NA,NA,1000,2019-03-13,Odessa Fung,TRUE,NA,0.051,NA,1027
019.21,NA,NA,1000,2019-03-26,Erica Walker,TRUE,NA,0.049,NA,1028
019.22,NA,NA,1000,2019-02-06,Odessa Fung,FALSE,NA,0.051,NA,1029
019.24,NA,NA,1000,2019-02-26,Odessa Fung,TRUE,NA,0.051,NA,1030
019.30,NA,NA,1000,2019-01-22,Odessa Fung,TRUE,NA,0.049,NA,1031
019.31,NA,NA,1000,2019-03-19,Odessa Fung,FALSE,plant material removed,0.051,NA,1032
019.35,NA,NA,1000,2018-11-13,Erica Walker,FALSE,NA,0.052,NA,1033
019.36,NA,NA,1000,2019-03-20,Odessa Fung,FALSE,NA,0.049,NA,1034
019.38,NA,NA,1000,2019-03-12,Odessa Fung,FALSE,NA,0.049,NA,1035
019.40,NA,NA,1000,2018-11-20,Erica Walker,TRUE,NA,0.05,NA,1036
019.41,NA,NA,1000,2018-11-30,Erica Walker,TRUE,NA,0.049,NA,1037
019.42,NA,NA,1000,2018-11-08,Odessa Fung,TRUE,plant material removed,0.05,NA,1038
019.45,NA,NA,1000,2019-04-19,Erica Walker,FALSE,NA,0.047,NA,1039
019.50,NA,NA,1000,2019-02-26,Odessa Fung,TRUE,NA,0.051,NA,1040
019.52,NA,NA,1000,2019-01-16,Odessa Fung,FALSE,NA,0.049,NA,1041
019.54,NA,NA,1000,2018-11-02,Odessa Fung,TRUE,NA,0.049,NA,1042
019.57,NA,NA,1000,2018-11-29,Odessa Fung,TRUE,NA,0.052,NA,1043
019.60,NA,NA,1000,2019-01-16,Odessa Fung,TRUE,lots of hair,0.05,NA,1044
019.69,NA,NA,1000,2019-01-29,Odessa Fung,TRUE,NA,0.05,NA,1045
019.73,NA,NA,1000,2019-03-13,Odessa Fung,TRUE,plant material removed,0.051,NA,1046
019.79,NA,NA,1000,2019-02-12,Odessa Fung,TRUE,NA,0.052,NA,1047
019.80,NA,NA,1000,2018-11-20,Erica Walker,TRUE,NA,0.052,NA,1048
019.81,NA,NA,1000,2018-11-15,Odessa Fung,TRUE,plant material removed,0.049,NA,1049
019.83,NA,NA,1000,2019-03-19,Odessa Fung,FALSE,plant material removed,0.05,NA,1050
019.84,NA,NA,1000,2019-01-29,Odessa Fung,TRUE,NA,0.051,NA,1051
019.86,NA,NA,1000,2019-02-13,Odessa Fung,TRUE,NA,0.05,NA,1052
019.88,NA,NA,1000,2019-02-13,Odessa Fung,TRUE,NA,0.049,NA,1053
019.89,NA,NA,1000,2019-03-12,Odessa Fung,TRUE,NA,0.05,NA,1054
019.92,NA,NA,1000,2019-03-27,Odessa Fung,FALSE,NA,0.05,NA,1055
019.98,NA,NA,1000,2018-11-27,Erica Walker,FALSE,NA,0.049,NA,1056
20,NA,NA,1000,2019-01-15,Odessa Fung,FALSE,NA,0.05,NA,1057
020.07,NA,NA,1000,2018-11-08,Odessa Fung,FALSE,NA,0.049,NA,1058
020.12,NA,NA,1000,2019-02-12,Odessa Fung,TRUE,NA,0.05,NA,1059
020.16,NA,NA,1000,2019-03-19,Odessa Fung,FALSE,NA,0.052,NA,1060
020.17,NA,NA,1000,2019-01-15,Odessa Fung,FALSE,NA,0.05,NA,1061
020.20,NA,NA,1000,2019-03-13,Odessa Fung,TRUE,NA,0.05,NA,1062
020.21,NA,NA,1000,2019-01-23,Odessa Fung,TRUE,NA,0.05,NA,1063
020.22,NA,NA,1000,2019-02-19,Odessa Fung,TRUE,NA,0.052,NA,1064
020.25,NA,NA,1000,2018-11-27,Erica Walker,TRUE,NA,0.05,NA,1065
020.34,NA,NA,1000,2018-11-13,Erica Walker,FALSE,NA,0.049,NA,1066
020.38,NA,NA,1000,2018-11-08,Odessa Fung,TRUE,plant material removed,0.05,NA,1067
020.44,NA,NA,1000,2018-11-13,Erica Walker,TRUE,NA,0.051,NA,1068
020.50,NA,NA,1000,2019-02-05,Odessa Fung,TRUE,NA,0.051,NA,1069
020.50,NA,NA,1000,2019-04-11,Erica Walker,TRUE,NA,0.051,NA,1070
020.57,NA,NA,1000,2019-03-26,Erica Walker,FALSE,NA,0.051,NA,1071
020.63,NA,NA,1000,2018-12-06,Odessa Fung,TRUE,NA,0.05,NA,1072
020.64,NA,NA,1000,2018-11-02,Erica Walker,TRUE,bract and wood removed,0.05,NA,1073
020.65,NA,NA,1000,2018-11-27,Erica Walker,TRUE,NA,0.049,NA,1074
020.67,NA,NA,1000,2018-11-30,Odessa Fung,FALSE,NA,0.051,NA,1075
020.70,NA,NA,1000,2019-02-06,Odessa Fung,TRUE,NA,0.052,NA,1076
020.73,NA,NA,1000,2019-01-16,Odessa Fung,TRUE,NA,0.048,NA,1077
020.74,NA,NA,1000,2018-11-02,Odessa Fung,TRUE,NA,0.051,NA,1078
020.86,NA,NA,1000,2019-02-19,Odessa Fung,TRUE,NA,0.05,NA,1079
020.87,NA,NA,1000,2018-11-16,Odessa Fung,FALSE,NA,0.05,NA,1080
020.88,NA,NA,1000,2018-11-15,Odessa Fung,TRUE,NA,0.05,NA,1081
020.95,NA,NA,1000,2018-11-20,Erica Walker,FALSE,NA,0.052,NA,1082
21,NA,NA,1000,2019-02-01,Odessa Fung,TRUE,plant material removed,0.05,NA,1083
021.05,NA,NA,1000,2018-11-30,Odessa Fung,TRUE,NA,0.05,NA,1084
021.10,NA,NA,1000,2018-11-02,Odessa Fung,TRUE,NA,0.051,NA,1085
021.20,NA,NA,1000,2018-11-30,Erica Walker,TRUE,lots of hair,0.051,NA,1086
021.23,NA,NA,1000,2018-11-08,Odessa Fung,TRUE,NA,0.05,NA,1087
021.30,NA,NA,1000,2018-11-09,Odessa Fung,FALSE,needle and plant material removed,0.05,NA,1088
021.33,NA,NA,1000,2019-02-01,Odessa Fung,TRUE,NA,0.051,NA,1089
021.34,NA,NA,1000,2018-11-02,Odessa Fung,TRUE,needle and plant material removed,0.052,NA,1090
021.35,NA,NA,1000,2018-11-27,Erica Walker,TRUE,tons of hair,0.05,NA,1091
021.37,NA,NA,1000,2018-11-30,Odessa Fung,TRUE,NA,0.048,NA,1092
021.38,NA,NA,1000,2019-02-12,Odessa Fung,TRUE,NA,0.05,NA,1093
021.40,NA,NA,1000,2018-11-20,Erica Walker,TRUE,leaves and needles removed,0.049,NA,1094
021.40,NA,NA,1000,2019-01-16,Odessa Fung,TRUE,NA,0.05,NA,1095
021.43,NA,NA,1000,2019-03-19,Odessa Fung,TRUE,NA,0.05,NA,1096
021.44,NA,NA,1000,2019-02-20,Odessa Fung,TRUE,NA,0.049,NA,1097
021.49,NA,NA,1000,2018-11-09,Erica Walker,TRUE,plant material removed,0.05,NA,1098
021.50,NA,NA,1000,2018-11-02,Erica Walker,FALSE,bracts removed,0.052,NA,1099
021.52,NA,NA,1000,2018-11-13,Erica Walker,TRUE,needles removed,0.052,NA,1100
021.59,NA,NA,1000,2018-11-09,Odessa Fung,FALSE,plant material removed,0.05,NA,1101
021.61,NA,NA,1000,2019-03-13,Odessa Fung,TRUE,NA,0.049,NA,1102
021.65,NA,NA,1000,2018-11-15,Odessa Fung,FALSE,plant material removed,0.049,NA,1103
021.76,NA,NA,1000,2019-02-05,Odessa Fung,FALSE,NA,0.05,NA,1104
021.79,NA,NA,1000,2018-11-09,Odessa Fung,FALSE,NA,0.049,NA,1105
021.80,NA,NA,1000,2018-11-30,Erica Walker,FALSE,NA,0.049,NA,1106
021.81,NA,NA,1000,2019-03-27,Odessa Fung,FALSE,NA,0.051,NA,1107
021.85,NA,NA,1000,2018-11-02,Odessa Fung,FALSE,NA,0.05,NA,1108
021.88,NA,NA,1000,2019-01-22,Odessa Fung,TRUE,plant material removed,0.048,NA,1109
021.94,NA,NA,1000,2019-02-13,Odessa Fung,TRUE,plant material removed,0.052,NA,1110
021.98,NA,NA,1000,2018-11-20,Erica Walker,TRUE,plant material removed,0.049,NA,1111
022.01,NA,NA,1000,2019-03-26,Erica Walker,FALSE,NA,0.05,NA,1112
022.14,NA,NA,1000,2019-02-12,Odessa Fung,TRUE,NA,0.05,NA,1113
022.15,NA,NA,1000,2018-12-07,Erica Walker,TRUE,plant material removed,0.052,NA,1114
022.22,NA,NA,1000,2018-11-29,Odessa Fung,TRUE,NA,0.051,NA,1115
022.28,NA,NA,1000,2019-01-16,Odessa Fung,TRUE,plant material removed,0.051,NA,1116
022.32,NA,NA,1000,2019-02-12,Odessa Fung,TRUE,NA,0.05,NA,1117
022.42,NA,NA,1000,2018-11-13,Erica Walker,FALSE,NA,0.052,NA,1118
022.43,NA,NA,1000,2019-01-15,Odessa Fung,TRUE,plant material removed,0.051,NA,1119
022.60,NA,NA,1000,2019-04-04,Erica Walker,TRUE,NA,0.052,NA,1120
022.62,NA,NA,1000,2019-02-01,Odessa Fung,TRUE,NA,0.051,NA,1121
022.63,NA,NA,1000,2019-04-18,Erica Walker,FALSE,NA,0.052,NA,1122
022.67,NA,NA,1000,2019-01-23,Odessa Fung,TRUE,NA,0.051,NA,1123
022.68,NA,NA,1000,2019-04-04,Erica Walker,FALSE,NA,0.049,NA,1124
022.69,NA,NA,1000,2019-03-13,Odessa Fung,TRUE,plant material removed,0.051,NA,1125
022.78,NA,NA,1000,2018-11-16,Odessa Fung,TRUE,plant material removed,0.05,NA,1126
022.79,NA,NA,1000,2019-02-19,Odessa Fung,TRUE,NA,0.05,NA,1127
022.82,NA,NA,1000,2018-11-30,Odessa Fung,TRUE,NA,0.048,NA,1128
022.84,NA,NA,1000,2019-03-20,Odessa Fung,TRUE,NA,0.05,NA,1129
022.89,NA,NA,1000,2019-01-23,Odessa Fung,TRUE,NA,0.051,NA,1130
022.92,NA,NA,1000,2018-11-30,Odessa Fung,TRUE,NA,0.05,NA,1131
022.95,NA,NA,1000,2019-04-19,Erica Walker,TRUE,NA,0.05,NA,1132
022.97,NA,NA,1000,2018-11-30,Erica Walker,FALSE,NA,0.048,NA,1133
23,NA,NA,1000,2019-04-18,Erica Walker,TRUE,needles removed,0.049,NA,1134
023.01,NA,NA,1000,2019-03-13,Odessa Fung,TRUE,NA,0.051,NA,1135
023.03,NA,NA,1000,2019-04-11,Erica Walker,TRUE,NA,0.052,NA,1136
023.04,NA,NA,1000,2019-03-20,Odessa Fung,FALSE,plant material removed,0.051,NA,1137
023.07,NA,NA,1000,2019-04-16,Erica Walker,TRUE,NA,0.048,NA,1138
023.17,NA,NA,1000,2019-01-15,Odessa Fung,TRUE,NA,0.05,NA,1139
023.20,NA,NA,1000,2018-11-16,Odessa Fung,TRUE,NA,0.05,NA,1140
023.24,NA,NA,1000,2019-02-05,Odessa Fung,TRUE,NA,0.05,NA,1141
023.25,NA,NA,1000,2019-01-15,Odessa Fung,TRUE,NA,0.05,NA,1142
023.27,NA,NA,1000,2019-02-13,Odessa Fung,TRUE,NA,0.051,NA,1143
023.29,NA,NA,1000,2019-03-19,Odessa Fung,TRUE,plant material removed,0.05,NA,1144
023.31,NA,NA,1000,2019-03-19,Odessa Fung,FALSE,NA,0.05,NA,1145
023.36,NA,NA,1000,2018-11-16,Odessa Fung,TRUE,NA,0.05,NA,1146
023.40,NA,NA,1000,2018-11-13,Erica Walker,FALSE,needles removed,0.049,NA,1147
023.41,NA,NA,1000,2018-11-27,Erica Walker,TRUE,NA,0.05,NA,1148
023.44,NA,NA,1000,2019-04-18,Erica Walker,TRUE,needle and plant material removed,0.05,NA,1149
023.45,NA,NA,1000,2019-04-16,Erica Walker,FALSE,NA,0.05,NA,1150
023.52,NA,NA,1000,2018-11-02,Odessa Fung,FALSE,NA,0.05,NA,1151
023.53,NA,NA,1000,2018-11-02,Odessa Fung,TRUE,NA,0.05,NA,1152
023.54,NA,NA,1000,2019-03-13,Odessa Fung,TRUE,NA,0.052,NA,1153
023.56,NA,NA,1000,2019-01-29,Odessa Fung,FALSE,NA,0.05,NA,1154
023.58,NA,NA,1000,2019-04-18,Erica Walker,TRUE,NA,0.049,NA,1155
023.62,NA,NA,1000,2019-01-23,Odessa Fung,TRUE,NA,0.051,NA,1156
023.64,NA,NA,1000,2018-11-09,Erica Walker,TRUE,NA,0.049,NA,1157
023.65,NA,NA,1000,2018-12-07,Erica Walker,FALSE,NA,0.05,NA,1158
023.75,NA,NA,1000,2019-02-13,Odessa Fung,TRUE,NA,0.05,NA,1159
023.78,NA,NA,1000,2019-01-29,Odessa Fung,TRUE,plant material removed,0.05,NA,1160
023.82,NA,NA,1000,2018-11-16,Odessa Fung,TRUE,plant material removed,0.052,NA,1161
023.84,NA,NA,1000,2019-04-04,Erica Walker,FALSE,NA,0.052,NA,1162
023.92,NA,NA,1000,2019-01-15,Odessa Fung,FALSE,NA,0.049,NA,1163
024.09,NA,NA,1000,2019-01-29,Odessa Fung,TRUE,NA,0.049,NA,1164
024.10,NA,NA,1000,2018-12-07,Erica Walker,TRUE,NA,0.05,NA,1165
024.13,NA,NA,1000,2019-04-04,Erica Walker,TRUE,NA,0.05,NA,1166
024.16,NA,NA,1000,2018-11-27,Erica Walker,FALSE,NA,0.049,NA,1167
024.20,NA,NA,1000,2019-02-19,Odessa Fung,FALSE,NA,0.049,NA,1168
024.21,NA,NA,1000,2018-12-06,Odessa Fung,TRUE,NA,0.049,NA,1169
024.22,NA,NA,1000,2019-04-19,Erica Walker,TRUE,NA,0.05,NA,1170
024.25,NA,NA,1000,2019-01-23,Odessa Fung,FALSE,NA,0.051,NA,1171
024.28,NA,NA,1000,2018-11-13,Erica Walker,TRUE,NA,0.052,NA,1172
024.32,NA,NA,1000,2018-11-30,Odessa Fung,FALSE,NA,0.051,NA,1173
024.41,NA,NA,1000,2019-03-20,Odessa Fung,TRUE,NA,0.051,NA,1174
024.44,NA,NA,1000,2019-02-19,Odessa Fung,FALSE,NA,0.049,NA,1175
024.52,NA,NA,1000,2018-11-16,Odessa Fung,FALSE,NA,0.052,NA,1176
024.59,NA,NA,1000,2019-02-12,Odessa Fung,TRUE,NA,0.051,NA,1177
024.67,NA,NA,1000,2019-01-15,Odessa Fung,TRUE,NA,0.05,NA,1178
024.70,NA,NA,1000,2019-04-11,Erica Walker,FALSE,needles removed,0.049,NA,1179
024.88,NA,NA,1000,2019-01-16,Odessa Fung,TRUE,NA,0.05,NA,1180
024.89,NA,NA,1000,2019-02-20,Odessa Fung,TRUE,NA,0.05,NA,1181
024.94,NA,NA,1000,2019-03-27,Odessa Fung,TRUE,NA,0.05,NA,1182
024.97,NA,NA,1000,2019-02-20,Odessa Fung,TRUE,NA,0.05,NA,1183
025.13,NA,NA,1000,2018-12-06,Odessa Fung,TRUE,NA,0.05,NA,1184
025.15,NA,NA,1000,2018-12-06,Odessa Fung,TRUE,NA,0.05,NA,1185
025.16,NA,NA,1000,2019-02-13,Odessa Fung,TRUE,NA,0.05,NA,1186
025.27,NA,NA,1000,2018-11-02,Erica Walker,TRUE,bracts removed,0.052,NA,1187
025.28,NA,NA,1000,2019-03-27,Odessa Fung,TRUE,plant material removed,0.051,NA,1188
025.32,NA,NA,1000,2019-02-01,Odessa Fung,TRUE,NA,0.048,NA,1189
025.38,NA,NA,1000,2018-11-27,Erica Walker,FALSE,needles removed,0.052,NA,1190
025.48,NA,NA,1000,2018-12-07,Erica Walker,TRUE,plant material removed,0.049,NA,1191
025.50,NA,NA,1000,2018-11-30,Odessa Fung,TRUE,plant material removed,0.05,NA,1192
025.51,NA,NA,1000,2019-01-15,Odessa Fung,TRUE,NA,0.05,NA,1193
025.53,NA,NA,1000,2018-11-02,Erica Walker,TRUE,NA,0.049,NA,1194
025.65,NA,NA,1000,2018-11-30,Odessa Fung,TRUE,NA,0.049,NA,1195
025.93,NA,NA,1000,2018-11-30,Odessa Fung,TRUE,NA,0.05,NA,1196
025.96,NA,NA,1000,2019-02-06,Odessa Fung,TRUE,NA,0.049,NA,1197
025.99,NA,NA,1000,2018-11-13,Erica Walker,FALSE,NA,0.051,NA,1198
026.04,NA,NA,1000,2019-01-29,Odessa Fung,FALSE,NA,0.051,NA,1199
026.07,NA,NA,1000,2019-03-12,Odessa Fung,TRUE,NA,0.05,NA,1200
026.10,NA,NA,1000,2018-11-13,Erica Walker,TRUE,NA,0.049,NA,1201
026.13,NA,NA,1000,2019-01-16,Odessa Fung,TRUE,plant material removed,0.05,NA,1202
026.16,NA,NA,1000,2018-11-29,Odessa Fung,TRUE,NA,0.05,NA,1203
026.18,NA,NA,1000,2018-11-27,Erica Walker,TRUE,NA,0.05,NA,1204
026.31,NA,NA,1000,2019-04-05,Erica Walker,TRUE,tons of hair,0.051,NA,1205
026.33,NA,NA,1000,2019-01-15,Odessa Fung,TRUE,NA,0.05,NA,1206
026.34,NA,NA,1000,2018-11-08,Odessa Fung,TRUE,plant material removed,0.05,NA,1207
026.37,NA,NA,1000,2019-02-20,Odessa Fung,TRUE,NA,0.05,NA,1208
026.43,NA,NA,1000,2019-01-23,Odessa Fung,FALSE,NA,0.051,NA,1209
026.48,NA,NA,1000,2018-12-07,Erica Walker,TRUE,NA,0.05,NA,1210
026.49,NA,NA,1000,2019-03-19,Odessa Fung,TRUE,plant material removed,0.052,NA,1211
026.56,NA,NA,1000,2018-11-29,Odessa Fung,TRUE,NA,0.052,NA,1212
026.63,NA,NA,1000,2018-11-15,Odessa Fung,TRUE,plant material removed,0.052,NA,1213
026.64,NA,NA,1000,2018-11-09,Odessa Fung,FALSE,NA,0.049,NA,1214
026.79,NA,NA,1000,2019-02-05,Odessa Fung,TRUE,NA,0.051,NA,1215
026.82,NA,NA,1000,2019-01-16,Odessa Fung,TRUE,NA,0.05,NA,1216
026.92,NA,NA,1000,2019-04-04,Erica Walker,FALSE,NA,0.05,NA,1217
026.94,NA,NA,1000,2019-02-05,Odessa Fung,TRUE,NA,0.05,NA,1218
026.99,NA,NA,1000,2018-11-13,Erica Walker,FALSE,NA,0.051,NA,1219
027.02,NA,NA,1000,2018-11-09,Erica Walker,TRUE,needles removed,0.05,NA,1220
027.09,NA,NA,1000,2019-02-06,Odessa Fung,TRUE,NA,0.049,NA,1221
027.11,NA,NA,1000,2019-04-19,Erica Walker,FALSE,NA,0.052,NA,1222
027.22,NA,NA,1000,2018-11-27,Erica Walker,FALSE,needles removed,0.05,NA,1223
027.25,NA,NA,1000,2019-04-19,Erica Walker,TRUE,NA,0.05,NA,1224
027.28,NA,NA,1000,2018-11-09,Odessa Fung,FALSE,NA,0.05,NA,1225
027.39,NA,NA,1000,2019-02-06,Odessa Fung,FALSE,NA,0.05,NA,1226
027.40,NA,NA,1000,2018-11-15,Odessa Fung,TRUE,plant material removed,0.05,NA,1227
027.47,NA,NA,1000,2018-11-08,Odessa Fung,TRUE,needles removed,0.049,NA,1228
027.51,NA,NA,1000,2018-11-13,Erica Walker,TRUE,needles removed,0.05,NA,1229
027.53,NA,NA,1000,2019-01-16,Odessa Fung,TRUE,plant material removed,0.051,NA,1230
027.60,NA,NA,1000,2019-01-15,Odessa Fung,TRUE,NA,0.05,NA,1231
027.66,NA,NA,1000,2018-11-08,Odessa Fung,TRUE,NA,0.05,NA,1232
027.70,NA,NA,1000,2018-11-29,Odessa Fung,TRUE,NA,0.05,NA,1233
027.71,NA,NA,1000,2019-02-20,Odessa Fung,TRUE,NA,0.049,NA,1234
027.72,NA,NA,1000,2018-11-15,Odessa Fung,FALSE,plant material removed,0.05,NA,1235
027.74,NA,NA,1000,2019-02-01,Odessa Fung,TRUE,NA,0.051,NA,1236
027.78,NA,NA,1000,2019-03-19,Odessa Fung,TRUE,NA,0.05,NA,1237
027.84,NA,NA,1000,2019-01-23,Odessa Fung,TRUE,NA,0.051,NA,1238
027.85,NA,NA,1000,2019-01-29,Odessa Fung,FALSE,NA,0.049,NA,1239
027.88,NA,NA,1000,2019-02-06,Odessa Fung,TRUE,NA,0.05,NA,1240
027.93,NA,NA,1000,2018-11-20,Erica Walker,TRUE,needles removed,0.05,NA,1241
027.95,NA,NA,1000,2018-11-16,Odessa Fung,TRUE,NA,0.05,NA,1242
027.97,NA,NA,1000,2018-12-07,Erica Walker,TRUE,plant material removed,0.05,NA,1243
027.98,NA,NA,1000,2019-01-16,Odessa Fung,TRUE,NA,0.05,NA,1244
028.02,NA,NA,1000,2018-11-09,Odessa Fung,TRUE,NA,0.051,NA,1245
028.03,NA,NA,1000,2019-03-27,Odessa Fung,TRUE,NA,0.052,NA,1246
028.09,NA,NA,1000,2018-11-27,Erica Walker,FALSE,NA,0.05,NA,1247
028.16,NA,NA,1000,2019-02-01,Odessa Fung,TRUE,NA,0.049,NA,1248
028.20,NA,NA,1000,2018-11-27,Erica Walker,TRUE,NA,0.05,NA,1249
028.22,NA,NA,1000,2018-11-16,Odessa Fung,TRUE,NA,0.049,NA,1250
028.25,NA,NA,1000,2019-04-11,Erica Walker,TRUE,NA,0.04,NA,1251
028.40,NA,NA,1000,2019-01-29,Odessa Fung,TRUE,NA,0.048,NA,1252
028.41,NA,NA,1000,2018-11-13,Erica Walker,TRUE,needles removed,0.049,NA,1253
028.45,NA,NA,1000,2018-11-16,Odessa Fung,TRUE,NA,0.05,NA,1254
028.51,NA,NA,1000,2018-11-09,Odessa Fung,FALSE,plant material removed,0.05,NA,1255
028.53,NA,NA,1000,2019-02-19,Odessa Fung,FALSE,NA,0.05,NA,1256
028.55,NA,NA,1000,2019-01-23,Odessa Fung,TRUE,NA,0.05,NA,1257
028.66,NA,NA,1000,2019-02-12,Odessa Fung,TRUE,NA,0.049,NA,1258
028.72,NA,NA,1000,2019-04-19,Erica Walker,FALSE,plant material removed,0.05,NA,1259
028.84,NA,NA,1000,2018-11-09,Odessa Fung,TRUE,plant material removed,0.05,NA,1260
028.85,NA,NA,1000,2019-02-20,Odessa Fung,FALSE,NA,0.049,NA,1261
028.91,NA,NA,1000,2018-11-08,Odessa Fung,TRUE,NA,0.049,NA,1262
028.93,NA,NA,1000,2019-02-12,Odessa Fung,TRUE,NA,0.051,NA,1263
029.15,NA,NA,1000,2019-03-13,Odessa Fung,TRUE,NA,0.052,NA,1264
029.17,NA,NA,1000,2019-02-19,Odessa Fung,TRUE,plant material removed,0.05,NA,1265
029.29,NA,NA,1000,2018-11-20,Erica Walker,TRUE,NA,0.052,NA,1266
029.35,NA,NA,1000,2018-12-06,Odessa Fung,FALSE,NA,0.05,NA,1267
029.39,NA,NA,1000,2018-11-08,Odessa Fung,TRUE,NA,0.05,NA,1268
029.40,NA,NA,1000,2018-11-29,Odessa Fung,TRUE,plant material removed,0.05,NA,1269
029.41,NA,NA,1000,2019-04-04,Erica Walker,FALSE,NA,0.05,NA,1270
029.42,NA,NA,1000,2018-11-20,Erica Walker,FALSE,plant material removed,0.051,NA,1271
029.43,NA,NA,1000,2018-11-02,Odessa Fung,TRUE,plant material removed,0.05,NA,1272
029.44,NA,NA,1000,2018-11-30,Erica Walker,FALSE,plant material removed,0.049,NA,1273
029.55,NA,NA,1000,2018-11-29,Odessa Fung,TRUE,plant material removed,0.05,NA,1274
029.60,NA,NA,1000,2019-02-01,Odessa Fung,TRUE,NA,0.05,NA,1275
029.77,NA,NA,1000,2019-03-12,Odessa Fung,TRUE,NA,0.051,NA,1276
029.78,NA,NA,1000,2018-11-29,Odessa Fung,TRUE,NA,0.052,NA,1277
029.79,NA,NA,1000,2019-01-23,Odessa Fung,TRUE,NA,0.049,NA,1278
029.80,NA,NA,1000,2019-01-16,Odessa Fung,TRUE,NA,0.051,NA,1279
029.80,NA,NA,1000,2019-01-23,Odessa Fung,FALSE,NA,0.05,NA,1280
029.91,NA,NA,1000,2019-03-27,Odessa Fung,TRUE,NA,0.051,NA,1281
029.96,NA,NA,1000,2018-11-08,Odessa Fung,TRUE,NA,0.05,NA,1282
029.97,NA,NA,1000,2018-11-13,Erica Walker,TRUE,NA,0.051,NA,1283
029.98,NA,NA,1000,2019-04-16,Erica Walker,FALSE,NA,0.05,NA,1284
031.11,NA,NA,1000,2019-04-16,Erica Walker,TRUE,NA,0.05,NA,1285
031.21,NA,NA,1000,2019-04-16,Erica Walker,TRUE,NA,0.036,NA,1286
031.24,NA,NA,1000,2019-04-19,Erica Walker,FALSE,NA,0.015,NA,1287
031.35,NA,NA,1000,2019-04-19,Erica Walker,TRUE,NA,0.05,NA,1288
031.78,NA,NA,1000,2019-04-18,Erica Walker,TRUE,plant material removed,0.052,NA,1289
032.14,NA,NA,1000,2019-04-11,Erica Walker,FALSE,NA,0.05,NA,1290
032.51,NA,NA,1000,2019-04-16,Erica Walker,TRUE,NA,0.049,NA,1291
032.54,NA,NA,1000,2019-04-19,Erica Walker,FALSE,NA,0.05,NA,1292
032.78,NA,NA,1000,2019-04-05,Erica Walker,FALSE,NA,0.051,NA,1293
033.16,NA,NA,1000,2019-04-18,Erica Walker,TRUE,NA,0.051,NA,1294
033.19,NA,NA,1000,2019-04-04,Erica Walker,FALSE,plant material removed,0.048,NA,1295
033.28,NA,NA,1000,2019-04-19,Erica Walker,FALSE,plant material removed,0.032,NA,1296
033.32,NA,NA,1000,2018-11-09,Odessa Fung,TRUE,plant material removed,0.049,NA,1297
033.41,NA,NA,1000,2019-02-13,Odessa Fung,FALSE,NA,0.05,NA,1298
033.48,NA,NA,1000,2019-04-05,Erica Walker,FALSE,NA,0.05,NA,1299
033.49,NA,NA,1000,2019-04-19,Erica Walker,FALSE,plant material removed,0.051,NA,1300
033.60,NA,NA,1000,2019-04-19,Erica Walker,TRUE,NA,0.05,NA,1301
033.65,NA,NA,1000,2019-04-04,Erica Walker,FALSE,NA,0.05,NA,1302
033.73,NA,NA,1000,2019-04-18,Erica Walker,TRUE,"tons of hair, plant material removed",0.049,NA,1303
033.75,NA,NA,1000,2019-04-18,Erica Walker,FALSE,plant material removed,0.05,NA,1304
034.52,NA,NA,1000,2019-04-16,Erica Walker,FALSE,NA,0.051,NA,1305
034.59,NA,NA,1000,2019-04-05,Erica Walker,TRUE,NA,0.051,NA,1306
034.68,NA,NA,1000,2019-04-19,Erica Walker,TRUE,needle and plant material removed,0.051,NA,1307
