id,poop_id,extraction_date,extraction_observer_id,extraction_volume,weigh_date,weigh_observer_id,hair,contaminants_removed,mass_g,extra,box_id
6688,L2995,NA,Mark Castaneda,1000,2018-03-28,Alexandra Geiger,FALSE,NA,0.05,TRUE,NA
6689,L2998,2018-03-01,Mark Castaneda,1000,2018-02-23,Jinghan Xu,FALSE,NA,0.038,FALSE,NA
6690,L3001,2018-03-01,Mark Castaneda,1000,2018-01-26,Mark Castaneda,FALSE,NA,0.052,TRUE,22
6691,L3004,2018-06-01,Mark Castaneda,1000,2018-03-30,Alexandra Geiger,FALSE,NA,0.051,TRUE,22
6692,L3016,2018-03-01,Mark Castaneda,1000,2018-01-26,Mark Castaneda,TRUE,leaves removed,0.05,TRUE,NA
6693,L3030,2018-03-01,Mark Castaneda,1000,2018-02-02,Mark Castaneda,FALSE,NA,0.035,FALSE,NA
6694,L3032,2018-03-01,Mark Castaneda,1000,2018-03-16,Mark Castaneda,FALSE,leaves removed,0.049,TRUE,NA
6695,L3038,2018-06-01,Mark Castaneda,1000,2018-03-30,Alexandra Geiger,FALSE,leaves removed,0.049,TRUE,22
6696,L3049,2018-03-01,Mark Castaneda,1000,2018-03-09,Jinghan Xu,FALSE,bracts removed,0.046,FALSE,16
6697,L3065,2018-03-01,Mark Castaneda,1000,2018-02-09,Jinghan Xu,TRUE,NA,0.051,TRUE,NA
6698,L3075,2018-03-01,Mark Castaneda,1000,2018-02-15,Adam Scott,FALSE,NA,0.01,FALSE,NA
6699,L3083,2018-06-01,Mark Castaneda,1000,2018-03-30,Alexandra Geiger,TRUE,bract and grass removed,0.05,TRUE,NA
6700,L3084,2018-03-01,Mark Castaneda,1000,2018-03-16,Mark Castaneda,FALSE,NA,0.03,FALSE,NA
6701,L3091,2018-03-01,Mark Castaneda,1000,2018-03-23,Mark Castaneda,FALSE,leaves removed,0.053,TRUE,NA
6702,L3099,2018-03-01,Mark Castaneda,1000,2018-02-02,Mark Castaneda,FALSE,NA,0.037,FALSE,15
6703,L3102,2018-03-01,Mark Castaneda,1000,2018-01-26,Mark Castaneda,TRUE,"bract, leaf, and needle removed",0.051,TRUE,21
6704,L3126,2018-03-01,Mark Castaneda,1000,2018-02-23,Jinghan Xu,FALSE,flower removed,0.051,TRUE,NA
6705,L3147,2018-07-01,Mark Castaneda,1000,2018-06-21,Mark Castaneda,FALSE,bract and needles removed,0.055,TRUE,NA
6706,L3152,2018-03-01,Mark Castaneda,1000,2018-01-26,Mark Castaneda,TRUE,NA,0.05,TRUE,NA
6707,L3164,2018-03-01,Mark Castaneda,1000,2018-02-09,Training ,FALSE,leaves removed,0.055,TRUE,NA
6708,L3180,2018-03-01,Mark Castaneda,1000,2018-03-09,Jinghan Xu,FALSE,NA,0.05,FALSE,16
6709,L3202,2018-03-01,Mark Castaneda,1000,2018-03-23,Jinghan Xu,FALSE,grass removed,0.051,TRUE,21
6710,L3212,2018-06-01,Mark Castaneda,1000,2018-03-28,Adam Scott,FALSE,lots of seedlings; bristle,0.051,TRUE,22
6711,L3237,NA,Mark Castaneda,1000,2018-03-28,Alexandra Geiger,FALSE,NA,0.051,TRUE,NA
6712,L3240,NA,Mark Castaneda,1000,2018-03-28,Alexandra Geiger,FALSE,leaves removed,0.052,TRUE,NA
6713,L3246,2018-07-01,Mark Castaneda,1000,2018-06-22,Mark Castaneda,FALSE,grass removed,0.031,FALSE,NA
6714,L3258,2018-07-01,Mark Castaneda,1000,2018-06-22,Mark Castaneda,FALSE,NA,0.037,FALSE,NA
6715,L3259,2018-03-01,Mark Castaneda,1000,2018-01-26,Mark Castaneda,FALSE,leaves removed,0.05,TRUE,NA
6716,L3266,2018-03-01,Mark Castaneda,1000,2018-02-15,Adam Scott,FALSE,needles removed,0.052,TRUE,NA
6717,L3272,2018-03-01,Mark Castaneda,1000,2018-02-15,Jinghan Xu,FALSE,leaves removed,0.05,TRUE,NA
6718,L3275,2018-03-01,Mark Castaneda,1000,2018-02-15,Jinghan Xu,FALSE,leaves and needles removed,0.051,TRUE,24
6719,L3279,2018-07-01,Mark Castaneda,1000,2018-06-26,Mark Castaneda,TRUE,needles removed,0.052,TRUE,NA
6720,L3304,NA,Mark Castaneda,1000,2018-03-28,Alexandra Geiger,FALSE,NA,0.049,TRUE,NA
6721,L3313,2018-03-01,Mark Castaneda,1000,2018-02-22,Adam Scott,FALSE,seedling removed,0.051,TRUE,22
6722,L3329,2018-07-01,Mark Castaneda,1000,2018-06-22,Mark Castaneda,FALSE,NA,0.053,TRUE,NA
6723,L3339,2018-07-01,Mark Castaneda,1000,2018-06-25,Mark Castaneda,FALSE,NA,0.054,TRUE,NA
6724,L3349,2018-03-01,Mark Castaneda,1000,2018-01-26,Mark Castaneda,TRUE,NA,0.053,TRUE,21
6725,L3353,2018-03-01,Mark Castaneda,1000,2018-03-09,Jinghan Xu,FALSE,NA,0.05,TRUE,16
6726,L3359,2018-03-01,Mark Castaneda,1000,2018-03-16,Jinghan Xu,FALSE,seed coat removed,0.05,TRUE,22
6727,L3362,2018-07-01,Mark Castaneda,1000,2018-06-21,Mark Castaneda,FALSE,NA,0.049,TRUE,NA
6728,L3371,2018-03-01,Mark Castaneda,1000,2018-01-26,Mark Castaneda,FALSE,needles removed,0.048,TRUE,21
6729,L3373,2018-07-01,Mark Castaneda,1000,2018-06-22,Mark Castaneda,FALSE,needles removed,0.04,FALSE,NA
6730,L3380,2018-07-01,Mark Castaneda,1000,2018-06-26,Mark Castaneda,FALSE,NA,0.046,FALSE,NA
6731,L3399,2018-07-01,Mark Castaneda,1000,2018-06-22,Mark Castaneda,FALSE,NA,0.051,FALSE,NA
6732,L3404,2018-07-01,Mark Castaneda,1000,2018-06-26,Mark Castaneda,FALSE,leaves removed,0.041,FALSE,NA
6733,L3406,2018-07-01,Mark Castaneda,1000,2018-06-26,Mark Castaneda,FALSE,NA,0.045,FALSE,NA
6734,L3425,2018-07-01,Mark Castaneda,1000,2018-06-20,Mark Castaneda,FALSE,NA,0.049,TRUE,26
6735,L3429,2018-07-01,Mark Castaneda,1000,2018-06-26,Mark Castaneda,FALSE,NA,0.051,TRUE,NA
6736,L3430,2018-07-01,Mark Castaneda,1000,2018-06-21,Mark Castaneda,FALSE,NA,0.053,TRUE,NA
6737,L3439,2018-07-01,Mark Castaneda,1000,2018-06-21,Mark Castaneda,FALSE,bracts removed,0.035,FALSE,NA
6738,L3446,2018-07-01,Mark Castaneda,1000,2018-06-26,Mark Castaneda,FALSE,leaves removed,0.05,TRUE,NA
6739,L3462,2018-07-01,Mark Castaneda,1000,2018-06-26,Mark Castaneda,FALSE,NA,0.038,FALSE,NA
6740,L3463,2018-03-01,Mark Castaneda,1000,2018-02-16,Jinghan Xu,FALSE,NA,0.052,TRUE,NA
6741,L3464,NA,NA,1000,2018-02-16,NA,FALSE,NA,0.052,NA,21
6742,L3465,2018-07-01,Mark Castaneda,1000,2018-06-22,Mark Castaneda,FALSE,NA,0.025,FALSE,NA
6743,L3468,2018-07-01,Mark Castaneda,1000,2018-06-21,Mark Castaneda,FALSE,leaves removed,0.05,TRUE,NA
6744,L3471,2018-07-01,Mark Castaneda,1000,2018-06-20,Mark Castaneda,FALSE,NA,0.048,TRUE,NA
6745,L3487,2018-07-01,Mark Castaneda,1000,2018-06-22,Mark Castaneda,TRUE,grass and wood removed,0.048,FALSE,NA
6746,L3490,2018-07-01,Mark Castaneda,1000,2018-06-21,Mark Castaneda,TRUE,NA,0.007,FALSE,NA
6747,L3505,2018-03-01,Mark Castaneda,1000,2018-01-22,Alexandra Geiger,FALSE,NA,0.047,FALSE,NA
6748,L3510,2018-06-01,Mark Castaneda,1000,2018-03-30,Alexandra Geiger,FALSE,leaves removed,0.049,TRUE,21
6749,L3523,2018-07-01,Mark Castaneda,1000,2018-06-25,Mark Castaneda,FALSE,NA,0.051,TRUE,NA
6750,L3530,2018-07-01,Mark Castaneda,1000,2018-06-22,Mark Castaneda,FALSE,NA,0.054,TRUE,NA
6751,L3536,2018-07-01,Mark Castaneda,1000,2018-06-22,Mark Castaneda,FALSE,leaves and needles removed,0.052,FALSE,NA
6752,L3537,2018-07-01,Mark Castaneda,1000,2018-06-22,Mark Castaneda,FALSE,leaves removed,0.049,TRUE,NA
6753,L3538,2018-07-01,Mark Castaneda,1000,2018-06-22,Mark Castaneda,FALSE,NA,0.05,TRUE,NA
6754,L3566,2018-07-01,Mark Castaneda,1000,2018-06-21,Mark Castaneda,FALSE,bract and leaves removed,0.048,TRUE,NA
6755,L3583,2018-07-01,Mark Castaneda,1000,2018-06-22,Mark Castaneda,FALSE,grass removed,0.049,TRUE,NA
6756,L3610,2018-03-01,Mark Castaneda,1000,2018-03-02,Adam Scott,FALSE,NA,0.031,FALSE,NA
6757,L3617,2018-07-01,Mark Castaneda,1000,2018-06-22,Mark Castaneda,FALSE,NA,0.049,TRUE,NA
6758,L3620,2018-03-01,Mark Castaneda,1000,2018-03-23,Jinghan Xu,FALSE,seedling removed,0.05,TRUE,21
6759,L3630,2018-03-01,Mark Castaneda,1000,2018-03-09,Jinghan Xu,FALSE,seedling removed,0.05,TRUE,NA
6760,L3633,2018-07-01,Mark Castaneda,1000,2018-06-26,Mark Castaneda,TRUE,NA,0.046,TRUE,NA
6761,L3635,2018-03-01,Mark Castaneda,1000,2018-03-23,Mark Castaneda,FALSE,NA,0.05,TRUE,NA
6762,L3643,2018-03-01,Mark Castaneda,1000,2018-01-19,Mark Castaneda,FALSE,NA,0.052,TRUE,NA
6763,L3649,2018-03-01,Mark Castaneda,1000,2018-02-23,Jinghan Xu,TRUE,grass removed,0.051,TRUE,NA
6764,L3654,2018-07-01,Mark Castaneda,1000,2018-06-19,Mark Castaneda,FALSE,NA,0.052,TRUE,NA
6765,L3662,2018-07-01,Mark Castaneda,1000,2018-06-25,Mark Castaneda,TRUE,grass and leaves removed,0.05,FALSE,NA
6766,L3664,2018-03-01,Mark Castaneda,1000,2018-03-02,Adam Scott,FALSE,seedling removed,0.049,TRUE,NA
6767,L3667,2018-06-01,Mark Castaneda,1000,2018-03-30,Alexandra Geiger,FALSE,NA,0.051,TRUE,NA
6768,L3668,2018-03-01,Mark Castaneda,1000,2018-02-02,Mark Castaneda,FALSE,stems removed,0.055,TRUE,25
6769,L3670,2018-03-01,Mark Castaneda,1000,2018-03-23,Jinghan Xu,FALSE,wood removed,0.049,TRUE,22
6770,L3673,2018-07-01,Mark Castaneda,1000,2018-06-22,Mark Castaneda,FALSE,NA,0.042,FALSE,NA
6771,L3680,2018-07-01,Mark Castaneda,1000,2018-06-20,Mark Castaneda,FALSE,NA,0.053,TRUE,NA
6772,L3683,2018-07-01,Mark Castaneda,1000,2018-06-26,Mark Castaneda,FALSE,NA,0.051,TRUE,NA
6773,L3690,2018-07-01,Mark Castaneda,1000,2018-06-21,Mark Castaneda,TRUE,NA,0.051,TRUE,NA
6774,L3692,2018-07-01,Mark Castaneda,1000,2018-06-22,Mark Castaneda,FALSE,NA,0.05,FALSE,NA
6775,L3697,2018-07-01,Mark Castaneda,1000,2018-06-21,Mark Castaneda,FALSE,NA,0.051,TRUE,NA
6776,L3698,2018-07-01,Mark Castaneda,1000,2018-06-22,Mark Castaneda,FALSE,NA,0.047,FALSE,NA
6777,L3699,NA,Mark Castaneda,1000,2018-03-28,Alexandra Geiger,FALSE,NA,0.03,FALSE,NA
6778,L3702,2018-03-01,Mark Castaneda,1000,2018-03-09,Jinghan Xu,FALSE,grass removed,0.05,TRUE,NA
6779,L3711,2018-07-01,Mark Castaneda,1000,2018-06-26,Mark Castaneda,FALSE,NA,0.039,FALSE,NA
6780,L3716,2018-07-01,Mark Castaneda,1000,2018-06-25,Mark Castaneda,FALSE,NA,0.043,FALSE,NA
6781,L3725,2018-07-01,Mark Castaneda,1000,2018-06-20,Mark Castaneda,FALSE,"bract, grass, and needle removed",0.052,TRUE,NA
6782,L3728,2018-03-01,Mark Castaneda,1000,2018-03-23,Mark Castaneda,FALSE,NA,0.048,TRUE,NA
6783,L3737,2018-07-01,Mark Castaneda,1000,2018-06-21,Mark Castaneda,FALSE,leaves removed,0.05,TRUE,NA
6784,L3748,2018-03-01,Mark Castaneda,1000,2018-01-26,Mark Castaneda,FALSE,NA,0.049,TRUE,NA
6785,L3751,2018-03-01,Mark Castaneda,1000,2018-02-15,Adam Scott,FALSE,needles removed,0.049,TRUE,NA
6786,L3756,2018-03-01,Mark Castaneda,1000,2018-02-15,Adam Scott,FALSE,bract and needles removed,0.051,TRUE,24
6787,L3757,2018-03-01,Mark Castaneda,1000,2018-03-16,Jinghan Xu,TRUE,needles removed,0.051,TRUE,NA
6788,L3767,2018-07-01,Mark Castaneda,1000,2018-06-20,Mark Castaneda,FALSE,grass and leaves removed,0.051,TRUE,NA
6789,L3769,2018-07-01,Mark Castaneda,1000,2018-06-26,Mark Castaneda,FALSE,NA,0.023,FALSE,NA
6790,L3773,2018-03-01,Mark Castaneda,1000,2018-02-23,Jinghan Xu,FALSE,bracts removed,0.05,TRUE,21
6791,L3778,2018-03-01,Mark Castaneda,1000,2018-02-23,Jinghan Xu,FALSE,grass removed,0.05,TRUE,NA
6792,L3782,2018-03-01,Mark Castaneda,1000,2018-03-23,Jinghan Xu,FALSE,grass removed,0.049,TRUE,NA
6793,L3784,2018-03-01,Mark Castaneda,1000,2018-02-09,Jinghan Xu,FALSE,leaves removed,0.05,TRUE,NA
6794,L3785,2018-03-01,Mark Castaneda,1000,2018-03-23,Jinghan Xu,FALSE,NA,0.05,TRUE,NA
6795,L3788,2018-07-01,Mark Castaneda,1000,2018-06-22,Mark Castaneda,FALSE,NA,0.036,FALSE,NA
6796,L3799,2018-03-01,Mark Castaneda,1000,2018-03-09,Jinghan Xu,FALSE,NA,0.051,TRUE,NA
6797,L3804,2018-07-01,Mark Castaneda,1000,2018-06-25,Mark Castaneda,TRUE,needles removed,0.051,TRUE,NA
6798,L3814,2018-03-01,Mark Castaneda,1000,2018-01-26,Mark Castaneda,FALSE,NA,0.049,FALSE,NA
6799,L3821,2018-03-01,Mark Castaneda,1000,2018-03-16,Jinghan Xu,FALSE,NA,0.05,TRUE,NA
6800,L3824,2018-07-01,Mark Castaneda,1000,2018-06-21,Mark Castaneda,FALSE,NA,0.035,FALSE,NA
6801,L3826,2018-07-01,Mark Castaneda,1000,2018-06-26,Mark Castaneda,FALSE,NA,0.041,FALSE,NA
6802,L3830,2018-07-01,Mark Castaneda,1000,2018-06-21,Mark Castaneda,FALSE,grass removed,0.048,TRUE,NA
6803,L3831,2018-07-01,Mark Castaneda,1000,2018-06-26,Mark Castaneda,FALSE,NA,0.052,TRUE,25
6804,L3832,2018-06-01,Mark Castaneda,1000,2018-04-13,Adam Scott,FALSE,NA,0.05,TRUE,22
6805,L3834,2018-07-01,Mark Castaneda,1000,2018-06-22,Mark Castaneda,FALSE,NA,0.023,FALSE,NA
6806,L3838,2018-07-01,Mark Castaneda,1000,2018-06-25,Mark Castaneda,FALSE,NA,0.054,FALSE,NA
6807,L3841,2018-07-01,Mark Castaneda,1000,2018-06-25,Mark Castaneda,FALSE,NA,0.039,FALSE,NA
6808,L3844,2018-07-01,Mark Castaneda,1000,2018-06-26,Mark Castaneda,FALSE,NA,0.022,FALSE,NA
6809,L3848,2018-03-01,Mark Castaneda,1000,2018-02-23,Jinghan Xu,FALSE,needles removed,0.051,TRUE,21
6810,L3875,2018-07-01,Mark Castaneda,1000,2018-06-26,Mark Castaneda,TRUE,NA,0.041,FALSE,25
6811,L4087,2018-06-01,Mark Castaneda,1000,2018-04-13,Adam Scott,FALSE,seedling removed,0.019,FALSE,NA
6812,L5643,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA
6813,L6001,2018-07-01,Mark Castaneda,1000,2018-06-22,Mark Castaneda,FALSE,bracts removed,0.049,TRUE,NA
6814,L6009,2018-07-01,Mark Castaneda,1000,2018-06-20,Mark Castaneda,FALSE,grass and leaves removed,0.037,FALSE,26
6815,L6013,2018-07-01,Mark Castaneda,1000,2018-06-25,Mark Castaneda,FALSE,NA,0.009,FALSE,NA
6816,L6015,2018-07-01,Mark Castaneda,1000,2018-06-26,Mark Castaneda,FALSE,NA,0.05,TRUE,NA
6817,L6018,2018-06-01,Mark Castaneda,1000,2018-04-13,Adam Scott,FALSE,NA,0.025,FALSE,NA
6818,L6024,2018-07-01,Mark Castaneda,1000,2018-06-21,Mark Castaneda,FALSE,leaves removed,0.048,TRUE,NA
6819,L6030,2018-07-01,Mark Castaneda,1000,2018-06-26,Mark Castaneda,FALSE,needles removed,0.052,TRUE,NA
6820,L6032,2018-07-01,Mark Castaneda,1000,2018-06-26,Mark Castaneda,FALSE,NA,0.05,TRUE,NA
6821,L6040,2018-07-01,Mark Castaneda,1000,2018-06-19,Mark Castaneda,FALSE,NA,0.02,FALSE,NA
6822,L6049,2018-07-01,Mark Castaneda,1000,2018-06-20,Mark Castaneda,FALSE,NA,0.049,TRUE,NA
6823,L6056,2018-07-01,Mark Castaneda,1000,2018-06-21,Mark Castaneda,FALSE,grass removed,0.051,TRUE,NA
6824,L6061,2018-07-01,Mark Castaneda,1000,2018-06-19,Mark Castaneda,FALSE,NA,0.05,TRUE,NA
6825,L6062,2018-07-01,Mark Castaneda,1000,2018-06-20,Mark Castaneda,FALSE,NA,0.05,TRUE,NA
6826,L6063,2018-07-01,Mark Castaneda,1000,2018-06-20,Mark Castaneda,FALSE,NA,0.052,TRUE,NA
6827,L6066,2018-07-01,Mark Castaneda,1000,2018-06-19,Mark Castaneda,FALSE,NA,0.052,TRUE,25
6828,L6088,2018-07-01,Mark Castaneda,1000,2018-06-26,Mark Castaneda,FALSE,NA,0.052,TRUE,NA
6829,L6098,2018-07-01,Mark Castaneda,1000,2018-06-20,Mark Castaneda,FALSE,NA,0.042,FALSE,NA
6830,L6101,2018-07-01,Mark Castaneda,1000,2018-06-25,Mark Castaneda,FALSE,NA,0.051,FALSE,NA
6831,L6105,2018-07-01,Mark Castaneda,1000,2018-06-26,Mark Castaneda,FALSE,bract and grass removed,0.036,FALSE,NA
6832,L6110,2018-07-01,Mark Castaneda,1000,2018-06-22,Mark Castaneda,FALSE,NA,0.048,TRUE,NA
6833,L6115,2018-07-01,Mark Castaneda,1000,2018-06-26,Mark Castaneda,FALSE,NA,0.025,FALSE,NA
6834,L6118,2018-07-01,Mark Castaneda,1000,2018-06-19,Mark Castaneda,FALSE,bract and needles removed,0.053,TRUE,NA
6835,L6119,2018-07-01,Mark Castaneda,1000,2018-06-21,Mark Castaneda,FALSE,bracts removed,0.025,FALSE,NA
6836,L6120,2018-07-01,Mark Castaneda,1000,2018-06-20,Mark Castaneda,FALSE,NA,0.052,TRUE,NA
6837,L6122,2018-07-01,Mark Castaneda,1000,2018-06-20,Mark Castaneda,FALSE,NA,0.032,FALSE,NA
6838,L6127,2018-07-01,Mark Castaneda,1000,2018-06-22,Mark Castaneda,FALSE,NA,0.05,TRUE,NA
6839,L6130,2018-07-01,Mark Castaneda,1000,2018-06-20,Mark Castaneda,FALSE,NA,0.051,TRUE,NA
6840,L6135,2018-06-01,Mark Castaneda,1000,2018-04-13,Adam Scott,FALSE,NA,0.026,FALSE,NA
6841,L6138,2018-07-01,Mark Castaneda,1000,2018-06-26,Mark Castaneda,FALSE,NA,0.047,TRUE,NA
6842,L6144,2018-06-01,Mark Castaneda,1000,2018-04-13,Adam Scott,FALSE,NA,0.049,TRUE,NA
6843,L6147,2018-07-01,Mark Castaneda,1000,2018-06-22,Mark Castaneda,FALSE,bract and grass removed,0.05,TRUE,NA
6844,L6149,2018-07-01,Mark Castaneda,1000,2018-06-26,Mark Castaneda,TRUE,bract and needles removed,0.053,TRUE,NA
6845,L6156,2018-07-01,Mark Castaneda,1000,2018-06-26,Mark Castaneda,FALSE,leaves removed,0.054,TRUE,NA
6846,L6157,2018-07-01,Mark Castaneda,1000,2018-06-20,Mark Castaneda,FALSE,NA,0.008,FALSE,NA
6847,L6158,2018-07-01,Mark Castaneda,1000,2018-06-26,Mark Castaneda,FALSE,needles removed,0.049,FALSE,NA
6848,L6162,2018-07-01,Mark Castaneda,1000,2018-06-26,Mark Castaneda,FALSE,leaves removed,0.05,TRUE,NA
6849,L6169,2018-07-01,Mark Castaneda,1000,2018-06-20,Mark Castaneda,TRUE,bract and leaves removed,0.022,FALSE,NA
6850,L6173,2018-07-01,Mark Castaneda,1000,2018-06-26,Mark Castaneda,FALSE,NA,0.053,TRUE,NA
6851,L6174,2018-07-01,Mark Castaneda,1000,2018-06-21,Mark Castaneda,FALSE,NA,0.05,FALSE,NA
6852,L6177,2018-07-01,Mark Castaneda,1000,2018-06-21,Mark Castaneda,FALSE,NA,0.052,TRUE,NA
6853,L6179,2018-07-01,Mark Castaneda,1000,2018-06-25,Mark Castaneda,FALSE,NA,0.048,TRUE,NA
6854,L6180,2018-07-01,Mark Castaneda,1000,2018-06-22,Mark Castaneda,FALSE,NA,0.05,TRUE,NA
6855,L6181,2018-07-01,Mark Castaneda,1000,2018-06-26,Mark Castaneda,FALSE,bracts removed,0.053,FALSE,NA
6856,L6184,2018-07-01,Mark Castaneda,1000,2018-06-19,Mark Castaneda,FALSE,NA,0.052,TRUE,25
6857,L6187,2018-07-01,Mark Castaneda,1000,2018-06-20,Mark Castaneda,FALSE,NA,0.037,FALSE,NA
6858,L8055,2018-06-01,Mark Castaneda,1000,2018-03-28,Adam Scott,FALSE,seedling removed,0.05,TRUE,NA
6859,NA,NA,NA,1000,NA,NA,NA,NA,0.059,NA,NA
6860,P0003,NA,NA,1000,NA,NA,NA,NA,0.055,NA,29
6861,P0006,NA,NA,1000,NA,NA,NA,NA,0.054,NA,23
6862,P0009,NA,NA,1000,2015-11-07,NA,FALSE,bracts removed,0.05,NA,52
6863,P0013,NA,NA,1000,NA,NA,NA,NA,0.052,NA,30
6864,P0015,NA,NA,1000,NA,NA,NA,NA,0.052,NA,23
6865,P0019,NA,NA,1000,NA,NA,NA,NA,0.059,NA,23
6866,P0022,NA,NA,1000,NA,NA,NA,NA,0.034,NA,30
6867,P0024,NA,NA,1000,NA,NA,NA,NA,0.054,NA,30
6868,P0025,NA,NA,1000,NA,NA,NA,NA,0.052,NA,23
6869,P0027,NA,NA,1000,NA,NA,NA,NA,0.056,NA,30
6870,P0030,NA,NA,1000,2015-10-27,NA,FALSE,bracts removed,0.05,NA,NA
6871,P0034,NA,NA,1000,NA,NA,NA,NA,0.053,NA,13
6872,P0035,NA,NA,1000,NA,NA,NA,NA,0.054,NA,29
6873,P0037,NA,NA,1000,NA,NA,NA,NA,0.055,NA,23
6874,P0038,NA,NA,1000,2015-10-27,NA,FALSE,NA,0.047,NA,52
6874,P0038,NA,NA,1000,2015-10-27,NA,FALSE,NA,0.047,NA,6
6875,P0039,NA,NA,1000,2015-10-28,NA,FALSE,NA,0.013,NA,23
6875,P0039,NA,NA,1000,2015-10-28,NA,FALSE,NA,0.013,NA,52
6876,P0040,NA,NA,1000,NA,NA,NA,NA,0.05,NA,30
6877,P0047,NA,NA,1000,NA,NA,NA,NA,0.055,NA,30
6878,P0053,NA,NA,1000,2015-11-06,NA,TRUE,NA,0.037,NA,52
6879,P0054,NA,NA,1000,2015-11-21,NA,FALSE,bracts removed,0.05,NA,52
6880,P0057,NA,NA,1000,NA,NA,NA,NA,0.051,NA,30
6881,P0064,NA,NA,1000,2015-11-13,NA,TRUE,NA,0.051,NA,52
6882,P0067,NA,NA,1000,NA,NA,NA,NA,0.053,NA,36
6883,P0069,NA,NA,1000,NA,NA,NA,NA,0.056,NA,36
6884,P0129,NA,NA,1000,NA,NA,NA,NA,0.056,NA,NA
6885,P0073,NA,NA,1000,NA,NA,NA,NA,0.03,NA,36
6886,P0074,NA,NA,1000,NA,NA,NA,NA,0.056,NA,23
6887,P0076,NA,NA,1000,NA,NA,NA,NA,0.055,NA,13
6888,P0091,NA,NA,1000,2015-11-07,NA,TRUE,NA,0.049,NA,52
6889,P0097,NA,NA,1000,NA,NA,NA,NA,0.054,NA,36
6890,P0098,NA,NA,1000,NA,NA,NA,NA,0.058,NA,36
6891,P0101,NA,NA,1000,NA,NA,NA,NA,0.054,NA,37
6892,P0103,NA,NA,1000,NA,NA,NA,NA,0.051,NA,37
6893,P0109,NA,NA,1000,NA,NA,NA,NA,0.055,NA,37
6894,P0110,NA,NA,1000,NA,NA,NA,NA,0.053,NA,37
6894,P0110,NA,NA,1000,NA,NA,NA,NA,0.053,NA,36
6895,P0114,NA,NA,1000,NA,NA,NA,NA,0.055,NA,36
6896,P0119,NA,NA,1000,2015-10-27,NA,FALSE,bracts removed,0.053,NA,52
6897,P0123,NA,NA,1000,2015-11-19,NA,FALSE,bract and needles removed,0.049,NA,52
6898,P0127,NA,NA,1000,NA,NA,NA,NA,0.053,NA,14
6899,P0129,NA,NA,1000,NA,NA,NA,NA,0.057,NA,NA
6900,P0133,NA,NA,1000,NA,NA,NA,NA,0.052,NA,13
6901,P0240,NA,NA,1000,2015-10-28,NA,FALSE,bract and leaves removed,0.054,NA,52
6902,P0136,NA,NA,1000,2015-11-07,NA,FALSE,NA,0.048,NA,52
6903,P0143,NA,NA,1000,NA,NA,NA,NA,0.051,NA,15
6904,P0143,NA,NA,1000,NA,NA,NA,NA,0.055,NA,15
6905,P0148,NA,NA,1000,NA,NA,NA,NA,0.053,NA,36
6906,P0149,NA,NA,1000,NA,NA,NA,NA,0.053,NA,36
6907,P0159,NA,NA,1000,NA,NA,NA,NA,0.05,NA,36
6908,P0180,NA,NA,1000,NA,NA,NA,NA,0.05,NA,14
6909,P0183,NA,NA,1000,NA,NA,NA,NA,0.052,NA,36
6910,P0197,NA,NA,1000,NA,NA,NA,NA,0.049,NA,37
6911,P0200,NA,NA,1000,NA,NA,NA,NA,0.055,NA,37
6912,P0203,NA,NA,1000,NA,NA,NA,NA,0.061,NA,37
6913,P0205,NA,NA,1000,NA,NA,NA,NA,0.053,NA,NA
6914,P0255,NA,NA,1000,NA,NA,NA,NA,0.053,NA,36
6915,P0208,NA,NA,1000,2015-10-27,NA,FALSE,NA,0.049,NA,NA
6916,P0209,NA,NA,1000,NA,NA,NA,NA,0.052,NA,15
6917,P0218,NA,NA,1000,NA,NA,NA,NA,0.056,NA,36
6918,P0219,NA,NA,1000,NA,NA,NA,NA,0.051,NA,14
6919,P0249,NA,NA,1000,NA,NA,NA,NA,0.053,NA,NA
6920,P0250,NA,NA,1000,2015-11-12,NA,FALSE,bract and grass removed,0.047,NA,52
6921,P0256,NA,NA,1000,NA,NA,NA,NA,0.07,NA,36
6922,P0265,NA,NA,1000,NA,NA,NA,NA,0.07,NA,NA
6923,P0257,NA,NA,1000,NA,NA,NA,NA,0.053,NA,36
6924,P0260,NA,NA,1000,NA,NA,NA,NA,0.054,NA,36
6925,P0263,NA,NA,1000,NA,NA,NA,NA,0.053,NA,NA
6926,P0266,NA,NA,1000,NA,NA,NA,NA,0.058,NA,NA
6927,P0279,NA,NA,1000,2015-11-07,NA,FALSE,bracts removed,0.054,NA,NA
6928,P0280,NA,NA,1000,NA,NA,NA,NA,0.051,NA,13
6929,P0282,NA,NA,1000,NA,NA,NA,NA,0.051,NA,NA
6930,P0304,NA,NA,1000,NA,NA,NA,NA,0.054,NA,37
6931,P0314,NA,NA,1000,NA,NA,NA,NA,0.056,NA,6
6932,P0330,NA,NA,1000,2015-10-27,NA,TRUE,NA,0.048,NA,52
6933,P0332,NA,NA,1000,NA,NA,NA,NA,0.051,NA,37
6934,P0589,NA,NA,1000,NA,NA,NA,NA,0.053,NA,36
6935,P0590,NA,NA,1000,NA,NA,NA,NA,0.052,NA,36
6936,P0596,NA,NA,1000,NA,NA,NA,NA,0.057,NA,36
6937,P0598,NA,NA,1000,NA,NA,NA,NA,0.055,NA,36
